iter	Accuracy	MultiClass
474	0.730153088	0.6086073405
475	0.7301975199	0.6084511298
476	0.7301975199	0.6083669301
477	0.7303186977	0.6082664457
478	0.7303752474	0.6081189152
479	0.7304196793	0.6080236448
480	0.7304479541	0.607949299
481	0.7304641112	0.6078765175
482	0.73041564	0.6078278805
483	0.7303792867	0.6077401314
484	0.7305448964	0.6076235682
485	0.7306256816	0.6075035239
486	0.7306458779	0.6074533381
487	0.7306660742	0.6073882898
488	0.7306822313	0.6073105018
489	0.7308438018	0.6072426573
490	0.730847841	0.6072035118
491	0.7309084299	0.6070470458
492	0.7308720766	0.6069718344
493	0.7309649796	0.6069194447
494	0.7310821182	0.6068644169
495	0.731110393	0.6068066841
496	0.731203296	0.6066909531
497	0.7311386679	0.6066135764
498	0.7311911783	0.6065118439
499	0.7313285131	0.6064178178
500	0.7313891021	0.6063447339
501	0.7314294947	0.6062436907
502	0.7314739266	0.6062013771
503	0.7314092984	0.6061447903
504	0.7314981621	0.6060818133
505	0.7315870259	0.6060213736
506	0.7315749081	0.6059127893
507	0.7315789474	0.6058289478
508	0.731696086	0.6057113894
509	0.7317405178	0.6056310241
510	0.731788989	0.6055632633
511	0.7318495779	0.605482018
512	0.7319101668	0.6054025535
513	0.7319626772	0.6053549024
514	0.7319263239	0.6052955696
515	0.7319101668	0.6052427102
516	0.7319222846	0.6051798276
517	0.7319828735	0.605081716
518	0.7319869128	0.6050464553
519	0.7321000121	0.6049822314
520	0.7320717373	0.6048795756
521	0.7320555802	0.6048244995
522	0.732160601	0.6047546436
523	0.7322171507	0.6046278277
524	0.7322252292	0.6045895302
525	0.7324029567	0.6044768763
526	0.73233025	0.6044114696
527	0.7323827604	0.6043538454
528	0.7325968413	0.6041284813
529	0.7326251161	0.6040023194
530	0.7326210769	0.6038839579
531	0.7327341762	0.6038099869
532	0.7327584118	0.6037074754
533	0.7328230399	0.6036291401
534	0.7328190007	0.6035802439
535	0.7328634326	0.6034973721
536	0.7328513148	0.6034004633
537	0.7329522963	0.6033211821
538	0.7330653956	0.6032356853
539	0.733025003	0.6031670066
540	0.7331704164	0.6030130209
541	0.7331542594	0.602986245
542	0.733271398	0.602889633
543	0.7333279477	0.6028052785
544	0.7333037121	0.6027537019
545	0.7332915943	0.6027097843
546	0.7333804581	0.6026536536
547	0.7333885366	0.6025272649
548	0.7334491255	0.6024854394
549	0.7334854789	0.602420121
550	0.7335541463	0.6023448343
551	0.7335258715	0.6022794582
552	0.7335581856	0.6022070052
553	0.7336187745	0.6021395884
554	0.7336187745	0.6020853832
555	0.7338328554	0.6019019061
556	0.7338328554	0.6018327753
557	0.7339257584	0.6017699955
558	0.7339580725	0.6016470326
559	0.7339338369	0.6015905969
560	0.7339338369	0.6015439675
561	0.7340388577	0.6014636032
562	0.7340267399	0.6014261007
563	0.7340025043	0.6013798934
564	0.7340227007	0.6013159904
565	0.734042897	0.6012673873
566	0.7341640748	0.6011771014
567	0.7340873288	0.601119986
568	0.7341761926	0.6010469993
569	0.7342004282	0.6010008256
570	0.7342731349	0.6009551609
571	0.7342044674	0.6008623759
572	0.734321606	0.6008118744
573	0.734305449	0.6007710644
574	0.7342690956	0.6007235671
575	0.7345154906	0.6006204638
576	0.7345316476	0.6004541798
577	0.7345316476	0.6004255669
578	0.734568001	0.6003655231
579	0.7346043543	0.6002776895
580	0.7346932181	0.6002228707
581	0.7346972573	0.6001863161
582	0.7346972573	0.6001080544
583	0.7347901604	0.6000259277
584	0.7347941996	0.5999242475
585	0.7347578463	0.5998945719
586	0.7348992204	0.599757459
587	0.7350082805	0.5997035156
588	0.7350325161	0.5996159159
589	0.7350850265	0.5995442866
590	0.7351294583	0.5994754343
591	0.7351052228	0.5994515759
592	0.7351900473	0.5993453768
593	0.7352304399	0.5992211028
594	0.7352748718	0.5991672021
595	0.7352587147	0.5991364054
596	0.7352142828	0.5990795343
597	0.7352183221	0.5990446112
598	0.7352748718	0.5989681261
599	0.7352869895	0.5989252973
600	0.735355657	0.5988833189
601	0.7353435392	0.5988524509
602	0.7353637355	0.5987283002
603	0.735432403	0.5986860774
604	0.735432403	0.5986246305
605	0.7355172275	0.5984933183
606	0.7355576201	0.5984641764
607	0.7355576201	0.5983971189
608	0.7356141697	0.5983330293
609	0.7356303268	0.5982784161
610	0.7356545623	0.5982139388
611	0.7357595831	0.5981365762
612	0.7357434261	0.5980771695
613	0.7358161328	0.598031816
614	0.7359130751	0.5979060016
615	0.7359373107	0.5978394852
616	0.7359696248	0.5977771112
617	0.7359171144	0.5977183181
618	0.7358848003	0.5976535498
619	0.7359453892	0.5975734645
620	0.735957507	0.5975001538
621	0.7360180959	0.5974664751
622	0.7360180959	0.5974271767
623	0.7361150382	0.5973124158
624	0.73605041	0.5972138199
625	0.7360948419	0.5971358427
626	0.7361635093	0.5970504295
627	0.7362160197	0.5969935184
628	0.7362927657	0.596921736
629	0.7363977865	0.5968281383
630	0.7364866502	0.5967796306
631	0.7364462576	0.5967249192
632	0.7364704932	0.5966831844
633	0.7365270429	0.5966190482
634	0.7366078281	0.5965782103
635	0.7365633962	0.5965352302
636	0.7366078281	0.5964857607
637	0.7366926526	0.5964501223
638	0.7367774771	0.5963963299
639	0.7369107727	0.596267097
640	0.736838066	0.5961871042
641	0.736854223	0.596129319
642	0.7370157935	0.5959835355
643	0.737023872	0.5959415092
644	0.7371167751	0.5958333326
645	0.7371571677	0.5957224991
646	0.7372460314	0.5955906533
647	0.7372823848	0.595553628
648	0.7372500707	0.5955117757
649	0.737177364	0.5954111305
650	0.7372783455	0.5953210801
651	0.7373268167	0.5951922952
652	0.7373268167	0.5951459788
653	0.7372743063	0.5950826679
654	0.7373793271	0.5950322782
655	0.7375207012	0.5949812796
656	0.7374601123	0.5949245624
657	0.7374883871	0.5948571449
658	0.737548976	0.5947798948
659	0.7376580361	0.5946987176
660	0.7376822717	0.594661662
661	0.7377105465	0.5946147466
662	0.7377347821	0.594559064
663	0.7377428606	0.5944281001
664	0.7377751747	0.5943565159
665	0.7378640385	0.5942450197
666	0.7378923133	0.5941733538
667	0.7379003918	0.5941047452
668	0.7378559599	0.5940583171
669	0.7378034495	0.5940007357
670	0.7378559599	0.5939225388
671	0.7379125096	0.5938820507
672	0.7379367452	0.593852517
673	0.7380134911	0.5938176198
674	0.7379609807	0.5936857062
675	0.7379205881	0.5935917904
676	0.737981177	0.5935343785
677	0.7380336874	0.5934416509
678	0.7381427475	0.5933268199
679	0.7381589046	0.5932317014
680	0.7381589046	0.5931977182
681	0.7382396898	0.5931687228
682	0.7382356505	0.5931192879
683	0.7382720039	0.5930087038
684	0.7383689462	0.5929176696
685	0.7384174173	0.592853003
686	0.7385305166	0.5927878809
687	0.7385951448	0.5926797265
688	0.7386113019	0.592641306
689	0.7386193804	0.5925599182
690	0.7386436159	0.5925264601
691	0.738736519	0.5924400293
692	0.738752676	0.5924033947
693	0.738829422	0.5923551872
694	0.7388132649	0.5923093488
695	0.7387890294	0.5922931749
696	0.7387769116	0.5922531095
697	0.7387324797	0.5921459742
698	0.7387849901	0.5921068006
699	0.7388778931	0.5920113456
700	0.7389182857	0.5919636949
701	0.7388980894	0.5919173063
702	0.738938482	0.5918645906
703	0.7389950317	0.5918147655
704	0.7389425213	0.5917223829
705	0.7390677384	0.5916698159
706	0.7391485236	0.591625962
707	0.7391283273	0.5915840502
708	0.739184877	0.5915435803
709	0.7391242881	0.5915200138
710	0.7391808377	0.5914641152
711	0.7392535445	0.5914088689
712	0.7393222119	0.5913273044
713	0.7393383689	0.5912411866
714	0.7393787616	0.5911540405
715	0.7394353112	0.5910832121
716	0.7394918609	0.5910158676
717	0.7395645676	0.59097657
718	0.7395645676	0.5909385863
719	0.7396089995	0.5908637249
720	0.7397059418	0.5907463427
721	0.7397746092	0.5906700743
722	0.7398230803	0.5906136894
723	0.7398473159	0.5905739215
724	0.7398271196	0.5905382614
725	0.7399281011	0.5904825935
726	0.7399402189	0.5904388676
727	0.7400048471	0.5903822805
728	0.7400048471	0.5903392569
729	0.7400371612	0.5903194697
730	0.7400533183	0.5902894963
731	0.7401502605	0.59021286
732	0.7402108495	0.5901600464
733	0.7402593206	0.5900832558
734	0.7402795169	0.5900378425
735	0.7402835562	0.589975047
736	0.7402391243	0.5899229062
737	0.7403037525	0.5898373399
738	0.7403764592	0.5897587671
739	0.740404734	0.5897206259
740	0.7404451266	0.5896744821
741	0.7404774407	0.5896123664
742	0.7405097548	0.5895294675
743	0.7405380296	0.5894907731
744	0.740651129	0.5894079318
745	0.7406996001	0.5893615575
746	0.7407965424	0.5893132462
747	0.7408288565	0.5892410307
748	0.7408167387	0.5891707135
749	0.7408813669	0.5891236477
750	0.7408692491	0.5890800586
751	0.7408328957	0.5890041443
752	0.7408652098	0.5889362157
753	0.7409944662	0.5888895305
754	0.7409904269	0.5888042816
755	0.7410429374	0.5887681687
756	0.7411277618	0.5886619774
757	0.7411560367	0.5886148914
758	0.7411439189	0.5885816505
759	0.7411439189	0.588527988
760	0.7411237226	0.588479112
761	0.7411721937	0.5884479521
762	0.7412449004	0.5883521674
763	0.7412045078	0.5883078184
764	0.7413135679	0.5882428527
765	0.741285293	0.5881978975
766	0.7413216464	0.5881154734
767	0.7413014501	0.5880934519
768	0.7412974108	0.5879723692
769	0.7413337642	0.5878963048
770	0.7413499212	0.5878258671
771	0.7413903139	0.5877741661
772	0.7413781961	0.5876835699
773	0.7413701175	0.5876218518
774	0.741438785	0.5875831339
775	0.7414468635	0.5875308563
776	0.7414872561	0.5874601206
777	0.7415236095	0.5874056834
778	0.7415357273	0.5873679444
779	0.7415640021	0.5872464098
780	0.7416367088	0.5871844071
781	0.7416407481	0.5870998266
782	0.7417376904	0.5870608034
783	0.74179424	0.5870230803
784	0.7417417296	0.5869442308
785	0.7418103971	0.5869016534
786	0.7419073393	0.5868448175
787	0.7420648705	0.58674449
788	0.7420527528	0.586698858
789	0.7420123601	0.5866332488
790	0.7420325564	0.5865788543
791	0.7420487135	0.5865313415
792	0.7420648705	0.5864631895
793	0.7421537343	0.5864126779
794	0.7421254595	0.5863741367
795	0.7421173809	0.5863401361
796	0.7421698913	0.5862827829
797	0.7421577736	0.5862362923
798	0.7421537343	0.5862008407
799	0.7421779699	0.5861649161
800	0.742303187	0.5861104618
801	0.7423233833	0.5860349165
802	0.7423556974	0.5860098503
803	0.7423435796	0.5859335779
804	0.7423758937	0.5859057557
805	0.7423516581	0.5858434048
806	0.74239609	0.5858114531
807	0.7424687967	0.5857620871
808	0.7425091893	0.5856960531
809	0.7425293856	0.5856434654
810	0.742565739	0.5855988539
811	0.7425616997	0.585533868
812	0.7427071131	0.5854687224
813	0.7427919376	0.5854184513
814	0.7428727229	0.585343729
815	0.7428323303	0.5853177263
816	0.7429413903	0.5852270999
817	0.7430262148	0.5851793694
818	0.7430625682	0.585131443
819	0.7431958638	0.5850732903
820	0.7432322172	0.5850223637
821	0.7432483742	0.5849556897
822	0.7432039423	0.5848954674
823	0.7432281779	0.5848378552
824	0.7431999031	0.5847294958
825	0.7433331987	0.5846828788
826	0.743369552	0.5846369527
827	0.743430141	0.5845820634
828	0.7434584158	0.5845478446
829	0.7435068869	0.5844974357
830	0.7435311225	0.5844670759
831	0.7435190047	0.5844282652
832	0.7435957507	0.5843727385
833	0.7435795937	0.5843414937
834	0.7435876722	0.5842940378
835	0.7435755544	0.5842543116
836	0.743615947	0.5842058953
837	0.7436482611	0.5841765951
838	0.7437169285	0.5841231131
839	0.7436361433	0.5840859471
840	0.7437290463	0.5840577676
841	0.7437411641	0.5840375144
842	0.7436523004	0.5839702162
843	0.7436563396	0.5839364254
844	0.7436199863	0.5839142066
845	0.743692693	0.5838563062
846	0.7437290463	0.583806512
847	0.7438179101	0.5837544024
848	0.7438057923	0.5836929271
849	0.7438381064	0.583664667
850	0.7438057923	0.5836210637
851	0.7438744597	0.583585133
852	0.7439794806	0.5835433648
853	0.7440360302	0.5834725588
854	0.7440521873	0.5834367452
855	0.7440158339	0.5834052381
856	0.7439956376	0.5833576431
857	0.7440239124	0.5833326667
858	0.7440885406	0.5832922443
859	0.7441046977	0.5832070874
860	0.7441208547	0.5831631832
861	0.7441774044	0.5831176425
862	0.7441652866	0.5830272622
863	0.7442016399	0.5829399489
864	0.7442056792	0.5829081707
865	0.7442622289	0.582867701
866	0.7442379933	0.5828239466
867	0.7442097185	0.5827870327
868	0.7442864644	0.5827391568
869	0.7443430141	0.5827002097
870	0.7443591711	0.5826061563
871	0.7443389748	0.5825486164
872	0.7443793675	0.5825217338
873	0.7443591711	0.5824795715
874	0.7444278386	0.5824417653
875	0.7445368987	0.5823596506
876	0.7445530557	0.5822935077
877	0.7445974876	0.5822493016
878	0.744649998	0.5822185135
879	0.7447550188	0.5821509885
880	0.7447913721	0.5821041637
881	0.744835804	0.5820611013
882	0.7448236862	0.5820051067
