iter	Accuracy	MultiClass
1669	0.7537694675	0.5542056412
1670	0.7537500872	0.5541924248
1671	0.7537772196	0.5541853951
1672	0.7537578393	0.5541752906
1673	0.7537772196	0.5541597682
1674	0.7537539633	0.5541427527
1675	0.7537772196	0.5541250152
1676	0.7537733436	0.5541187186
1677	0.7537965999	0.5541084705
1678	0.7538586169	0.5540901986
1679	0.753866369	0.5540788032
1680	0.7538276084	0.5540596752
1681	0.7538547408	0.5540509754
1682	0.753870245	0.554023335
1683	0.7539051296	0.5540007395
1684	0.7538935014	0.5539925601
1685	0.7539090056	0.5539779908
1686	0.7539128817	0.55396676
1687	0.7539167578	0.5539519408
1688	0.753936138	0.553941756
1689	0.7539593944	0.5539341764
1690	0.7539865268	0.5539251025
1691	0.7539865268	0.5539155432
1692	0.7540136592	0.5538986055
1693	0.7540097832	0.5538817145
1694	0.7540175353	0.5538628818
1695	0.7540252874	0.5538480025
1696	0.7539787747	0.5538370349
1697	0.7540020311	0.5538277016
1698	0.7540059071	0.5538145814
1699	0.7540175353	0.5538003944
1700	0.7540214114	0.5537909393
1701	0.7540330395	0.5537883442
1702	0.7540407916	0.5537683085
1703	0.7541183128	0.5537526276
1704	0.7541376931	0.5537420467
1705	0.7540989325	0.5537253867
1706	0.7541144368	0.553722466
1707	0.7541531974	0.5537100894
1708	0.7542035861	0.5536883604
1709	0.7542113382	0.5536788264
1710	0.7541842058	0.5536663404
1711	0.7541725777	0.5536592309
1712	0.7542074622	0.5536493732
1713	0.7541803298	0.5536310334
1714	0.7541531974	0.5536151296
1715	0.7541531974	0.5536071401
1716	0.7541648255	0.5535982398
1717	0.7542113382	0.5535837685
1718	0.7541725777	0.5535634785
1719	0.7542074622	0.5535518542
1720	0.7542074622	0.5535415469
1721	0.7542345946	0.5535293002
1722	0.7542384707	0.5535150133
1723	0.7542307185	0.5535028905
1724	0.7542656031	0.5534927983
1725	0.754257851	0.5534627524
1726	0.7542539749	0.5534498405
1727	0.7542927355	0.5534415706
1728	0.7543082397	0.5534143722
1729	0.7542539749	0.5534089457
1730	0.7543004876	0.5533850506
1731	0.7543043637	0.5533781016
1732	0.7543198679	0.5533645994
1733	0.7542733552	0.5533518454
1734	0.7542811073	0.5533408091
1735	0.7542849834	0.5533324735
1736	0.7543314961	0.5533229853
1737	0.7544051412	0.553304005
1738	0.754393513	0.5533002388
1739	0.7544167694	0.5532920572
1740	0.7544322736	0.5532817145
1741	0.7544516539	0.5532703807
1742	0.7544477779	0.5532514353
1743	0.7544787863	0.5532213466
1744	0.7544671582	0.5532056848
1745	0.7544283976	0.5531983367
1746	0.7544787863	0.5531837509
1747	0.7544904145	0.5531723077
1748	0.7544942906	0.5531562162
1749	0.7545136709	0.5531455298
1750	0.7545563075	0.5531313715
1751	0.7545369272	0.5531189479
1752	0.7545563075	0.5531067405
1753	0.7545718117	0.5530917685
1754	0.7545601836	0.5530699057
1755	0.7545756878	0.5530578888
1756	0.7545718117	0.5530494353
1757	0.7545950681	0.5530346276
1758	0.7546144484	0.5530213041
1759	0.7546028202	0.5530105025
1760	0.7545756878	0.5529976329
1761	0.7545446793	0.5529809977
1762	0.7545563075	0.5529643182
1763	0.7545485554	0.552955357
1764	0.7546493329	0.5529292142
1765	0.7546183245	0.5529221165
1766	0.7546338287	0.5529035169
1767	0.7546493329	0.5528984187
1768	0.7546648372	0.5528799419
1769	0.7546997217	0.5528658731
1770	0.7547423583	0.5528542257
1771	0.7547152259	0.5528364122
1772	0.7547074738	0.5528237662
1773	0.7547113499	0.5528143958
1774	0.7547423583	0.5528026234
1775	0.7547656147	0.5527944297
1776	0.7547307302	0.5527830909
1777	0.7547152259	0.5527636001
1778	0.7546880935	0.5527525396
1779	0.7547113499	0.5527456822
1780	0.7547074738	0.5527394918
1781	0.7547268541	0.5527328798
1782	0.7547462344	0.5527184943
1783	0.7547578626	0.5527145849
1784	0.7547074738	0.552691097
1785	0.7547229781	0.5526727765
1786	0.7547462344	0.5526392012
1787	0.7547656147	0.5526278324
1788	0.7547539865	0.5526136611
1789	0.7547733668	0.552599542
1790	0.7547811189	0.5525901191
1791	0.7547733668	0.5525797977
1792	0.7548043753	0.5525625234
1793	0.7548974007	0.5525143854
1794	0.7548818965	0.5525002991
1795	0.754912905	0.5524884423
1796	0.754912905	0.5524763806
1797	0.7549090289	0.5524647451
1798	0.754912905	0.5524544177
1799	0.7549516655	0.5524392988
1800	0.7549400374	0.5524248856
1801	0.7549594177	0.5524130578
1802	0.7549632937	0.552393264
1803	0.7549981783	0.552372365
1804	0.755048567	0.5523682876
1805	0.7550524431	0.5523607434
1806	0.7549865501	0.5523463725
1807	0.7550214346	0.5523273305
1808	0.7549749219	0.5523174848
1809	0.7549555416	0.5522996447
1810	0.7549632937	0.5522885847
1811	0.7549749219	0.5522794572
1812	0.7549904261	0.552259837
1813	0.7549710458	0.552245828
1814	0.7549477895	0.5522326183
1815	0.7549555416	0.5522244153
1816	0.7549555416	0.5522111384
1817	0.7548974007	0.5522006286
1818	0.7549400374	0.5521855306
1819	0.7549400374	0.5521769396
1820	0.7549400374	0.5521622095
1821	0.754982674	0.552152655
1822	0.7549555416	0.5521361932
1823	0.7549439134	0.5521267026
1824	0.7549477895	0.5521231987
1825	0.7549632937	0.5521135863
1826	0.7549671698	0.5521043559
1827	0.7549245331	0.552091762
1828	0.7549516655	0.5520808528
1829	0.7549594177	0.5520729726
1830	0.7549671698	0.5520616863
1831	0.7549361613	0.5520505636
1832	0.7549439134	0.5520448684
1833	0.7549516655	0.5520304285
1834	0.7549555416	0.5520204901
1835	0.7549555416	0.5520056724
1836	0.7550020543	0.5519940511
1837	0.7549671698	0.5519688957
1838	0.7549710458	0.5519619774
1839	0.7549749219	0.551951886
1840	0.7549943022	0.5519392072
1841	0.7549516655	0.5519257781
1842	0.7549400374	0.5519185458
1843	0.7549555416	0.551907473
1844	0.7549632937	0.55189716
1845	0.7549361613	0.5518900782
1846	0.7549671698	0.5518809266
1847	0.7549361613	0.5518718945
1848	0.7549671698	0.5518577232
1849	0.7549400374	0.5518455415
1850	0.7549516655	0.5518308766
1851	0.7549322852	0.5518213483
1852	0.7549477895	0.5518100293
1853	0.7549594177	0.5517902927
1854	0.7549749219	0.5517682389
1855	0.7549865501	0.5517474946
1856	0.7549904261	0.5517346627
1857	0.7549904261	0.5517229635
1858	0.7550524431	0.5516980265
1859	0.7550253107	0.5516848495
1860	0.7550408149	0.5516609532
1861	0.7550640713	0.5516485974
1862	0.7550718234	0.5516347364
1863	0.7550330628	0.5516181357
1864	0.7550640713	0.5516063421
1865	0.7550679473	0.5515969538
1866	0.7550718234	0.551578595
1867	0.7550989558	0.5515613139
1868	0.75511446	0.5515505006
1869	0.7551028318	0.551537593
1870	0.7550950797	0.5515231136
1871	0.7550834516	0.5515094226
1872	0.7550912037	0.5515007383
1873	0.7551183361	0.5514917586
1874	0.7551687249	0.5514711965
1875	0.7552268657	0.5514626581
1876	0.7551881051	0.5514534533
1877	0.7552113615	0.5514387502
1878	0.7552191136	0.5514204403
1879	0.7552346179	0.5514065632
1880	0.7551958573	0.5513926502
1881	0.7552152376	0.5513801348
1882	0.7552501221	0.551366965
1883	0.7552539982	0.5513535136
1884	0.7552501221	0.5513366352
1885	0.7552617503	0.5513255933
1886	0.7552617503	0.5513116883
1887	0.7552578742	0.5513075534
1888	0.7552656263	0.5512967034
1889	0.7552539982	0.5512912335
1890	0.7552695024	0.5512818717
1891	0.7552888827	0.5512758755
1892	0.7553043869	0.5512664706
1893	0.7553043869	0.551251269
1894	0.7553702799	0.5512355435
1895	0.7554439251	0.5512003562
1896	0.7554284208	0.5511925239
1897	0.7554129166	0.551176358
1898	0.755378032	0.5511547096
1899	0.7554051645	0.5511375431
1900	0.7554129166	0.5511275048
1901	0.7554284208	0.5511150523
1902	0.7554633053	0.5511036593
1903	0.7554594293	0.5510833354
1904	0.7554826856	0.5510642655
1905	0.7554478011	0.5510283545
1906	0.7554671814	0.5510016661
1907	0.7554594293	0.5509941274
1908	0.7554671814	0.5509869213
1909	0.755505942	0.5509728463
1910	0.7555136941	0.5509561001
1911	0.7554943138	0.550942623
1912	0.7554826856	0.5509331835
1913	0.7554633053	0.5509158623
1914	0.7554671814	0.5509016242
1915	0.7554555532	0.5508902764
1916	0.7554943138	0.5508762337
1917	0.7554710575	0.5508674597
1918	0.7554904378	0.5508545065
1919	0.7554710575	0.550838465
1920	0.7555175702	0.5508149195
1921	0.7554710575	0.5507892961
1922	0.7554439251	0.5507737556
1923	0.7555253223	0.5507510773
1924	0.7555330744	0.5507326023
1925	0.7555485786	0.5507207663
1926	0.7555447026	0.5506998143
1927	0.7555136941	0.5506916336
1928	0.7555020659	0.5506844253
1929	0.7555214462	0.5506652285
1930	0.7555098181	0.5506584805
1931	0.7555330744	0.55063843
1932	0.7555098181	0.5506230749
1933	0.7555136941	0.5506122377
1934	0.7555136941	0.5505977002
1935	0.7555136941	0.5505877285
1936	0.7555214462	0.5505758978
1937	0.7554981899	0.5505672695
1938	0.7555408265	0.5505498671
1939	0.7555408265	0.5505348001
1940	0.7555679589	0.5505236859
1941	0.7555873392	0.5505048273
1942	0.7555757111	0.5504978246
1943	0.7555679589	0.5504842491
1944	0.7555912153	0.550476181
1945	0.7555989674	0.5504681835
1946	0.7555834632	0.5504572806
1947	0.7556105956	0.5504461214
1948	0.7555950914	0.5504338953
1949	0.7555834632	0.5504249335
1950	0.7555679589	0.5504095094
1951	0.7556416041	0.5503655602
1952	0.7556609844	0.5503562124
1953	0.7556764886	0.550335919
1954	0.7556803647	0.5503203951
1955	0.7556609844	0.5502989791
1956	0.755703621	0.5502903761
1957	0.7556842407	0.5502752657
1958	0.755699745	0.5502647115
1959	0.7557152492	0.5502477739
1960	0.7556919928	0.5502365512
1961	0.7557113731	0.5502226309
1962	0.7556958689	0.5502113409
1963	0.7557113731	0.5502016933
1964	0.7557074971	0.5501931569
1965	0.7557423816	0.5501810508
1966	0.7557423816	0.5501712627
1967	0.755765638	0.5501465086
1968	0.7557811422	0.5501323542
1969	0.7558005225	0.5501197525
1970	0.7558199028	0.55011308
1971	0.7558121507	0.5501007941
1972	0.7558082746	0.5500843897
1973	0.7558043986	0.5500719065
1974	0.7558664155	0.5500517686
1975	0.7558470352	0.550038022
1976	0.755897424	0.5500242316
1977	0.7559051761	0.5500101492
1978	0.7559168043	0.5500008904
1979	0.7559206803	0.5499886459
1980	0.7559710691	0.5499706656
1981	0.7559749452	0.5499455325
1982	0.7559788212	0.5499342069
1983	0.7560020776	0.5499232109
1984	0.7559788212	0.5499139016
1985	0.7559865733	0.5499006633
1986	0.7559826973	0.5498969963
1987	0.7559982015	0.549887217
1988	0.7559943254	0.5498822136
1989	0.7559982015	0.5498608298
1990	0.7560098297	0.549836708
1991	0.7559749452	0.5498172252
1992	0.7559826973	0.5497954793
1993	0.7559826973	0.549779852
1994	0.7560059536	0.5497740758
1995	0.7560059536	0.5497644027
1996	0.7560602185	0.5497474878
1997	0.7560602185	0.5497311078
1998	0.7560447142	0.5497214351
1999	0.7560718466	0.5497083679
2000	0.7560873509	0.5496907344
2001	0.7560718466	0.5496837325
2002	0.7560912269	0.5496629014
2003	0.7561067312	0.5496557393
2004	0.7561144833	0.549639494
2005	0.7561261115	0.549622084
2006	0.7561377396	0.5496175242
2007	0.7561416157	0.5496127299
2008	0.7561454918	0.5495977686
2009	0.7562075087	0.5495812664
2010	0.7561842523	0.549566693
2011	0.7561997566	0.5495572278
2012	0.7562191369	0.5495485147
2013	0.7562191369	0.5495374143
2014	0.7562540214	0.5495273056
2015	0.7562307651	0.5495168963
2016	0.7562423932	0.5495015704
2017	0.7562578975	0.5494898195
2018	0.7562617735	0.5494821383
2019	0.7562772778	0.549474358
2020	0.7562540214	0.5494655257
2021	0.7563547989	0.5494312115
2022	0.7563431708	0.5494127138
2023	0.7563858074	0.5493947274
2024	0.7563858074	0.5493870015
2025	0.7563858074	0.5493766702
2026	0.7563858074	0.5493679749
2027	0.7563858074	0.5493576383
2028	0.7563780553	0.549338252
2029	0.7563819314	0.5493308091
2030	0.7563896835	0.5493148611
2031	0.7564129398	0.5492966285
2032	0.7564051877	0.5492796235
2033	0.7564051877	0.5492656811
2034	0.7563780553	0.5492482693
2035	0.7563935595	0.5492357957
2036	0.7564129398	0.5492256408
2037	0.7564168159	0.5492141729
2038	0.7564672047	0.5491946845
2039	0.7564633286	0.5491878066
2040	0.7564827089	0.5491779352
2041	0.7564982131	0.5491552021
2042	0.7565175934	0.5491391257
2043	0.7565137174	0.5491282506
2044	0.7565175934	0.5491150927
2045	0.7565175934	0.5491039493
2046	0.756490461	0.5490902779
2047	0.7564827089	0.5490829495
2048	0.7565253456	0.5490644089
2049	0.7565137174	0.5490559986
2050	0.756486585	0.5490526225
2051	0.7564710807	0.5490437376
2052	0.7564478244	0.5490306578
2053	0.7564400722	0.549024258
2054	0.7564555765	0.549017261
2055	0.7564478244	0.5490050269
2056	0.7564594525	0.5489931111
2057	0.7564943371	0.5489831762
2058	0.7564982131	0.5489649554
2059	0.7564982131	0.5489575853
2060	0.7565059653	0.5489407289
2061	0.7564710807	0.5489264155
2062	0.756490461	0.5489165206
2063	0.7564555765	0.5489092012
2064	0.7564400722	0.5488962216
2065	0.7564400722	0.5488743403
2066	0.7564594525	0.5488665557
2067	0.7564633286	0.5488593706
2068	0.756486585	0.5488350026
2069	0.7564982131	0.5488269774
2070	0.7565214695	0.5488211368
2071	0.7565214695	0.5488010123
2072	0.7565137174	0.548794805
2073	0.7565214695	0.5487757631
2074	0.756552478	0.5487665209
2075	0.7565486019	0.548755333
2076	0.756556354	0.5487472179
2077	0.7565408498	0.5487430535
2078	0.7565989907	0.5487271963
2079	0.7565796104	0.5487065816
2080	0.7566144949	0.5486846772
2081	0.7565834864	0.5486676938
2082	0.7566377513	0.5486538987
2083	0.7566532555	0.5486433407
2084	0.7566610076	0.5486368018
2085	0.7566648837	0.5486308224
2086	0.7566571316	0.5486179908
2087	0.7566416273	0.5486051071
2088	0.7566338752	0.5485882503
2089	0.7566610076	0.5485746825
2090	0.7566532555	0.5485649211
2091	0.7566610076	0.5485572302
2092	0.7566648837	0.5485493185
2093	0.7566610076	0.5485371469
2094	0.7566726358	0.5485294558
2095	0.7567269006	0.5485126432
2096	0.756750157	0.5484927954
2097	0.7567269006	0.5484797124
2098	0.7567152724	0.5484678975
2099	0.7567462809	0.5484618549
2100	0.7567269006	0.5484463282
2101	0.7567152724	0.548423586
2102	0.7567462809	0.5484093625
2103	0.7567346527	0.5484012684
2104	0.7567307767	0.548390346
2105	0.7567424049	0.5483805698
2106	0.7567656612	0.5483655039
2107	0.7567850415	0.5483573907
2108	0.7567811655	0.5483418022
2109	0.7568005457	0.5483234294
2110	0.7568121739	0.5483145043
2111	0.7568005457	0.5483043961
2112	0.7567850415	0.5482840699
2113	0.7568393063	0.5482678326
2114	0.7568470585	0.5482540826
2115	0.7569090754	0.5482415067
2116	0.7568858191	0.5482265929
2117	0.7569323318	0.5482156396
2118	0.7569245796	0.548207229
2119	0.7569439599	0.5482001808
2120	0.7569439599	0.5481904805
2121	0.7569362078	0.5481815983
2122	0.7569362078	0.5481667898
2123	0.7569788445	0.5481521731
2124	0.7569827205	0.5481474194
2125	0.757013729	0.5481361258
2126	0.7570214811	0.5481219214
2127	0.7570214811	0.5481135167
2128	0.7570447375	0.5481086146
2129	0.7570486135	0.5480980081
2130	0.7570602417	0.5480865397
2131	0.7570486135	0.5480704499
2132	0.7570447375	0.5480545848
2133	0.7570369854	0.5480418291
2134	0.7570253572	0.5480269483
2135	0.7570602417	0.5480136964
2136	0.7570563657	0.5480015518
2137	0.7570834981	0.5479945951
2138	0.7571261347	0.5479775198
2139	0.7571377629	0.5479636468
2140	0.757145515	0.5479505288
2141	0.7571493911	0.5479472458
2142	0.7571300108	0.54792329
2143	0.757141639	0.5479103538
2144	0.7571028784	0.5478917524
2145	0.757079622	0.5478801969
2146	0.7570873741	0.5478617269
2147	0.7570524896	0.5478417683
2148	0.7570718699	0.5478230005
2149	0.7570873741	0.5478151776
2150	0.7570757459	0.5478072228
2151	0.7570912502	0.547795003
2152	0.7570912502	0.5477890636
2153	0.7571222587	0.5477764523
2154	0.7571145065	0.5477656188
2155	0.7571106305	0.5477558576
2156	0.7571067544	0.5477458132
2157	0.757141639	0.5477252079
2158	0.7570951262	0.5477068696
2159	0.7571106305	0.5476871993
2160	0.7571300108	0.5476795412
2161	0.7571300108	0.547657588
2162	0.757141639	0.5476526263
2163	0.757145515	0.5476394239
2164	0.757145515	0.547633303
2165	0.7571493911	0.5476117863
2166	0.7571726474	0.5476043025
2167	0.7571765235	0.5475953874
2168	0.7571648953	0.5475834664
2169	0.7571571432	0.5475728768
2170	0.7571532671	0.5475683515
2171	0.7571842756	0.5475459559
2172	0.7571803995	0.5475380509
2173	0.7571959038	0.5475236679
2174	0.7572152841	0.5475103532
2175	0.7572307883	0.5474909799
2176	0.7572307883	0.5474751287
2177	0.7572540447	0.5474668087
2178	0.7572501686	0.5474578564
2179	0.7572617968	0.5474463002
2180	0.7572966813	0.5474396542
2181	0.7573121856	0.54740034
2182	0.7573625743	0.5473954588
2183	0.7573742025	0.5473830214
2184	0.7573858307	0.5473575973
2185	0.7573780786	0.5473532221
2186	0.757343194	0.5473318959
2187	0.7573780786	0.5473177804
2188	0.7574168392	0.5473005949
2189	0.7573935828	0.5472968381
2190	0.757409087	0.5472884331
2191	0.7574168392	0.5472684043
2192	0.7574594758	0.5472467085
2193	0.7574943603	0.547232081
2194	0.7575059885	0.5472237502
2195	0.7574788561	0.5472169182
2196	0.7574904843	0.5472036471
2197	0.7574672279	0.5471878141
2198	0.75747498	0.5471833436
2199	0.7574788561	0.5471707626
2200	0.7574982364	0.547152859
2201	0.7575835097	0.5471281773
2202	0.7575641294	0.5471154201
2203	0.7575447491	0.5470975061
2204	0.7575525012	0.5470865061
2205	0.7575757576	0.5470726227
2206	0.7576145182	0.5470619331
2207	0.7575951379	0.5470446799
2208	0.7575680055	0.5470387924
2209	0.7575718815	0.547028562
2210	0.7575757576	0.5470158078
2211	0.7575796336	0.5470026027
2212	0.7575757576	0.5469983579
2213	0.7575563773	0.5469891638
2214	0.7575835097	0.5469746646
2215	0.7575835097	0.5469597103
2216	0.7576183942	0.5469147369
2217	0.7576106421	0.5469045043
2218	0.7575951379	0.5468944211
2219	0.7576183942	0.5468840578
2220	0.757606766	0.5468788355
2221	0.7576455266	0.546864508
2222	0.757668783	0.5468497426
2223	0.7576571548	0.5468359133
2224	0.7576842872	0.5468273697
2225	0.7576920393	0.5468081084
2226	0.7577114196	0.5467958993
2227	0.7576920393	0.5467781656
2228	0.7577114196	0.5467719018
2229	0.7576997915	0.5467668834
2230	0.7577036675	0.5467622335
2231	0.7576997915	0.5467531659
2232	0.7576920393	0.5467406871
2233	0.7576959154	0.5467314913
2234	0.7576959154	0.5467241057
2235	0.7576881633	0.5467074554
2236	0.7576959154	0.5466768368
2237	0.7576804112	0.5466616179
2238	0.7576997915	0.5466535961
2239	0.7577152957	0.5466441222
2240	0.7577152957	0.5466335829
2241	0.7576997915	0.5466258946
2242	0.7576804112	0.5466106269
2243	0.757734676	0.5465945075
2244	0.7577036675	0.5465875302
2245	0.7577036675	0.5465766086
2246	0.7577424281	0.5465641777
2247	0.7577773127	0.5465393323
2248	0.7577656845	0.5465352496
2249	0.7577773127	0.5465289536
2250	0.7577463042	0.546516067
2251	0.7577618084	0.5464982686
2252	0.7577773127	0.5464895244
2253	0.757800569	0.5464826679
2254	0.7577966929	0.5464634424
2255	0.7577928169	0.546450793
2256	0.757800569	0.546436384
2257	0.7578121972	0.5464140163
2258	0.7578121972	0.5463972724
2259	0.757800569	0.5463883294
2260	0.7578277014	0.5463777171
2261	0.7578121972	0.54636504
2262	0.7578432057	0.5463515944
2263	0.7578393296	0.5463344475
2264	0.7578315775	0.5463149242
2265	0.7578548338	0.546309317
2266	0.7578819662	0.5462921592
2267	0.7578974705	0.5462737115
2268	0.7579168508	0.5462554031
2269	0.7579090987	0.546247858
2270	0.7579401071	0.5462350725
2271	0.7579207268	0.5462206071
2272	0.7579168508	0.5462072329
2273	0.757928479	0.5461965643
2274	0.7579090987	0.546186708
2275	0.7579478593	0.5461767291
2276	0.7579517353	0.5461664591
2277	0.7579439832	0.5461493606
2278	0.7579013465	0.5461377565
2279	0.7579246029	0.5461299309
2280	0.7579594874	0.5461150886
2281	0.7579633635	0.5461081709
2282	0.7579749917	0.5460952261
2283	0.7579827438	0.5460838641
2284	0.7579827438	0.5460717147
2285	0.7579866198	0.5460659549
2286	0.7579672395	0.5460532528
2287	0.7580331326	0.5460374152
2288	0.7580098762	0.5460269037
2289	0.7579827438	0.5460038369
2290	0.7579904959	0.5459780894
2291	0.757994372	0.5459668911
2292	0.7580370086	0.5459493292
2293	0.7580447607	0.5459355959
2294	0.7580757692	0.54592687
2295	0.7580835213	0.5459154832
2296	0.7580912734	0.5458986329
2297	0.7580796453	0.5458817992
2298	0.758064141	0.5458751828
2299	0.7580873974	0.5458556716
2300	0.7581571664	0.5458418024
2301	0.7581377862	0.5458206148
2302	0.7581804228	0.5457972398
2303	0.758192051	0.5457846344
2304	0.7582230595	0.5457649252
2305	0.7582269355	0.5457454823
2306	0.7582230595	0.545737112
2307	0.7582230595	0.5457241699
2308	0.7582075552	0.5457187746
2309	0.758195927	0.5457093446
2310	0.7581998031	0.5456957238
2311	0.7582269355	0.5456900475
2312	0.7582269355	0.5456785274
2313	0.75826182	0.5456692734
2314	0.75826182	0.5456583661
2315	0.7582889525	0.5456459329
2316	0.7583160849	0.5456284353
2317	0.7583083328	0.5456158056
2318	0.7583470933	0.5456037163
2319	0.7583315891	0.5455954601
2320	0.7583199609	0.5455838924
2321	0.7583083328	0.5455700521
2322	0.758327713	0.5455641906
2323	0.7583354652	0.5455513675
2324	0.7583470933	0.5455304482
2325	0.758327713	0.5455253577
2326	0.7583199609	0.5455092952
2327	0.758327713	0.5454986137
2328	0.7583432173	0.5454816083
2329	0.7583548455	0.5454660442
2330	0.7584052342	0.5454469502
2331	0.7584129863	0.5454423338
2332	0.7584052342	0.545432635
2333	0.7583936061	0.5454107026
2334	0.7584091103	0.545402117
2335	0.7584129863	0.5453959113
2336	0.7584168624	0.5453891824
2337	0.7584207385	0.5453722195
2338	0.7584129863	0.5453583574
2339	0.7584284906	0.5453387507
2340	0.7584323666	0.5453327493
2341	0.7584594991	0.5453218325
2342	0.7584788794	0.5453117654
2343	0.7584982596	0.545305874
2344	0.7584982596	0.5452942742
2345	0.7585137639	0.545282136
2346	0.7585060118	0.5452687555
2347	0.7585021357	0.5452513879
2348	0.7585021357	0.545241021
2349	0.7585447724	0.5452267947
2350	0.7585525245	0.5452181318
2351	0.7585641527	0.5452016454
2352	0.7585602766	0.5451750568
2353	0.7585719048	0.5451564938
2354	0.7586029132	0.5451483336
2355	0.7586067893	0.545142047
2356	0.7585990372	0.5451337971
2357	0.7586029132	0.5451178214
2358	0.7586222935	0.5451043397
2359	0.7586222935	0.5450900692
2360	0.7585912851	0.5450751548
2361	0.758587409	0.5450691156
2362	0.7585990372	0.5450536316
2363	0.7586261696	0.5450499775
2364	0.7586377978	0.5450476726
2365	0.758649426	0.545037178
2366	0.7587230711	0.5450221432
2367	0.7587269471	0.5450035108
2368	0.7586843105	0.544991926
2369	0.7587230711	0.544970367
2370	0.7587424514	0.5449608181
2371	0.7587540796	0.5449549796
2372	0.7587579556	0.5449441182
2373	0.7587618317	0.5449351561
2374	0.7587424514	0.544926306
2375	0.7587308232	0.5449143058
2376	0.7587230711	0.5449007667
2377	0.7587618317	0.5448830237
2378	0.7587773359	0.5448764532
2379	0.7587695838	0.5448657343
2380	0.7587889641	0.5448611785
2381	0.7587967162	0.5448570162
2382	0.7588160965	0.5448422214
2383	0.7588432289	0.5448298139
2384	0.7588354768	0.5448200474
2385	0.7588044683	0.5448019059
2386	0.7588432289	0.5447874656
2387	0.7588587331	0.5447746168
2388	0.7588703613	0.5447727411
2389	0.7588626092	0.5447630604
2390	0.7588819895	0.5447552164
2391	0.7588703613	0.5447455276
2392	0.7589013698	0.5447371916
2393	0.7588005923	0.5447135083
2394	0.7588199726	0.5446988968
2395	0.7588393529	0.5446852423
2396	0.7588587331	0.5446727709
2397	0.7588626092	0.5446594527
2398	0.7588897416	0.5446415066
2399	0.7588819895	0.544633731
2400	0.7588897416	0.5446263193
2401	0.7589013698	0.5446222764
2402	0.7588858656	0.5446054944
2403	0.7588936177	0.5445831711
2404	0.7589091219	0.5445579539
2405	0.7589013698	0.5445513462
2406	0.758912998	0.5445370666
2407	0.7588974937	0.5445249885
2408	0.7589478825	0.5445148353
2409	0.7589362543	0.5445010687
2410	0.7589362543	0.5444910348
2411	0.7589323783	0.5444815129
2412	0.7589750149	0.5444684059
2413	0.7589750149	0.5444600509
2414	0.7589943952	0.5444504526
2415	0.7589556346	0.5444418826
2416	0.7589478825	0.5444280046
2417	0.7589478825	0.5444172191
2418	0.7589362543	0.5444058024
2419	0.7589440064	0.5443936906
2420	0.7589556346	0.5443759684
2421	0.7589440064	0.5443649653
2422	0.7589633867	0.5443580957
2423	0.758982767	0.5443436217
2424	0.758982767	0.5443382078
2425	0.7589750149	0.5443286877
2426	0.75904866	0.5443148249
2427	0.7590331558	0.5443009221
2428	0.7590176516	0.5442912678
2429	0.7590254037	0.5442843292
2430	0.75904866	0.5442795735
2431	0.75904866	0.544268252
2432	0.75904866	0.5442607406
2433	0.7590680403	0.5442409717
2434	0.7590602882	0.5442285436
2435	0.7590525361	0.5442137983
2436	0.7590757925	0.5442011959
2437	0.7590215276	0.5441788958
2438	0.7590176516	0.5441697361
2439	0.7590021473	0.5441551206
2440	0.7590215276	0.5441450059
2441	0.7590331558	0.5441338114
2442	0.7590525361	0.5441284182
2443	0.759044784	0.5441210716
2444	0.7590409079	0.5441087287
2445	0.7590525361	0.5440933467
2446	0.7590641643	0.5440844124
2447	0.7590912967	0.5440723106
2448	0.7591416855	0.544057564
2449	0.7591804461	0.5440454797
2450	0.7591610658	0.5440305545
2451	0.7592037024	0.5440228808
2452	0.75917657	0.5440092361
2453	0.7592075785	0.5440007199
2454	0.7592037024	0.5439894349
2455	0.7592463391	0.5439688342
2456	0.7592269588	0.5439645133
2457	0.7592192066	0.5439556125
2458	0.7591881982	0.5439476402
2459	0.7592230827	0.5439365766
2460	0.7592075785	0.5439252375
2461	0.7592037024	0.5439202205
2462	0.7592114545	0.5439070226
2463	0.759242463	0.54388759
2464	0.7592540912	0.5438736967
2465	0.7592463391	0.5438653949
2466	0.7592075785	0.5438462576
2467	0.7592308348	0.5438337512
2468	0.7592153306	0.5438269369
2469	0.7592230827	0.5438146098
2470	0.7592269588	0.5437992888
2471	0.7591959503	0.5437928643
2472	0.7592269588	0.5437784199
2473	0.7592385869	0.54377238
2474	0.7592385869	0.5437583102
2475	0.759242463	0.5437511405
2476	0.7592502151	0.5437365853
2477	0.7592502151	0.5437238296
2478	0.7592540912	0.5437177289
2479	0.7592463391	0.5437123374
2480	0.7592192066	0.5437026322
2481	0.7591998264	0.5436987442
2482	0.7592114545	0.5436842868
2483	0.7592230827	0.5436792123
2484	0.7592037024	0.5436608373
2485	0.7592153306	0.5436518518
2486	0.7592540912	0.5436377524
2487	0.7592269588	0.5436123351
2488	0.7592385869	0.5435988536
2489	0.7592502151	0.5435832694
2490	0.759242463	0.5435778723
2491	0.7592773475	0.5435693822
2492	0.7592928518	0.5435573487
2493	0.7592657194	0.5435527984
2494	0.7592928518	0.5435162592
2495	0.7592850997	0.5435000477
2496	0.7593044799	0.5434835113
2497	0.7593354884	0.5434686937
2498	0.7593354884	0.5434603275
2499	0.7593122321	0.5434506826
