iter	Accuracy	MultiClass
880	0.7562787797	0.5486420971
881	0.7563123561	0.5486161983
882	0.7563219493	0.5486082643
883	0.7563507291	0.5485587767
884	0.7563891021	0.5485203417
885	0.7564370683	0.5484926635
886	0.7564082886	0.5484709918
887	0.7564514582	0.5484287014
888	0.7564610514	0.5484037177
889	0.7564562548	0.5483659118
890	0.7564466616	0.5483525717
891	0.7565665771	0.5483166066
892	0.7565761704	0.5482799551
893	0.7565473906	0.5482460712
894	0.7565521873	0.5482021509
895	0.7565665771	0.5481811489
896	0.756542594	0.5481504356
897	0.7565713738	0.5481288344
898	0.7565521873	0.5481094294
899	0.7565569839	0.5480925557
900	0.7566097467	0.5480568676
901	0.7566481197	0.5480184771
902	0.7566241366	0.5479547511
903	0.7566241366	0.5479353229
904	0.7566385265	0.5478996216
905	0.7565953569	0.5478746235
906	0.7566385265	0.5478499773
907	0.7567152724	0.5478359157
908	0.7566721028	0.5478123843
909	0.7567056792	0.547765363
910	0.756657713	0.5477250008
911	0.756657713	0.5477036633
912	0.756696086	0.5476850049
913	0.7566673062	0.5476668602
914	0.7567104758	0.5476566325
915	0.7566625096	0.5476464826
916	0.7566721028	0.547620362
917	0.7567056792	0.5475840933
918	0.7566816961	0.5475499093
919	0.7567152724	0.5475204591
920	0.7567248657	0.5474962863
921	0.7567440522	0.5474686279
922	0.7566816961	0.5474316117
923	0.7566768995	0.5474025863
924	0.7566864927	0.5473856971
925	0.756696086	0.5473699318
926	0.7566768995	0.5473341403
927	0.7567392556	0.5473045937
928	0.7567632387	0.5472647323
929	0.7568495779	0.5472000956
930	0.7568879509	0.5471627012
931	0.7569167306	0.54714057
932	0.7569790867	0.5471136114
933	0.7569263239	0.5470875369
934	0.7569982732	0.5470355909
935	0.7569934766	0.5470065159
936	0.7570174597	0.5469850163
937	0.7569982732	0.5469525565
938	0.7570126631	0.5468983184
939	0.7570846124	0.5468687315
940	0.7571037989	0.5468407565
941	0.7571805449	0.5467976774
942	0.7572093246	0.54675985
943	0.7572141213	0.5467328065
944	0.7572141213	0.5467090038
945	0.7572093246	0.5466882256
946	0.757204528	0.5466701805
947	0.7572381044	0.5466496149
948	0.7572620875	0.5466207886
949	0.7572189179	0.5465265823
950	0.7572189179	0.5465043701
951	0.757204528	0.5464781868
952	0.757204528	0.5464614292
953	0.7572524942	0.5464322837
954	0.7573148503	0.5464043525
955	0.7573388335	0.5463843184
956	0.7573628166	0.5463563057
957	0.7574347659	0.5462726357
958	0.7574059862	0.5462395827
959	0.7573963929	0.5462025927
960	0.7573915963	0.5461500226
961	0.7573724098	0.5461239683
962	0.7574107828	0.5460940043
963	0.7574539524	0.5460700739
964	0.7575163085	0.5460505027
965	0.7575402916	0.5460092348
966	0.7575498849	0.5459707844
967	0.7575978511	0.5459384926
968	0.7576314275	0.5459094476
969	0.7576841903	0.5458704319
970	0.7575930545	0.545831784
971	0.7576218342	0.5457697416
972	0.7576266309	0.5457497819
973	0.7576170376	0.5457378783
974	0.7576793937	0.5457012028
975	0.7576698005	0.5456701098
976	0.7577657329	0.5456358482
977	0.7577321566	0.5456117846
978	0.7577609363	0.5455804063
979	0.7577801228	0.5455477196
980	0.7578136992	0.5455248984
981	0.7578472755	0.5454994792
982	0.7578328856	0.5454847006
983	0.7578760553	0.5454470081
984	0.7578328856	0.5454182258
985	0.757828089	0.5453883193
986	0.7579000384	0.5453605343
987	0.757981581	0.5453304977
988	0.7579671911	0.5453158752
989	0.7579719877	0.5452989893
990	0.7580007675	0.5452551822
991	0.7580151573	0.5452128763
992	0.7580103607	0.545192095
993	0.7580055641	0.5451586349
994	0.7580343438	0.545135064
995	0.7580679202	0.5450966968
996	0.7580775134	0.5450417744
997	0.7581350729	0.5449987672
998	0.7581782425	0.5449650713
999	0.7581734459	0.5449313772
1000	0.7582118189	0.5448860698
1001	0.758159056	0.5448592651
1002	0.7582214121	0.5448371249
1003	0.7582166155	0.5448068224
1004	0.758235802	0.5447916462
1005	0.7582549885	0.5447717442
1006	0.7582789716	0.5447389477
1007	0.7583557176	0.5446992141
1008	0.758350921	0.5446775082
1009	0.7583221412	0.5446393275
1010	0.7584276669	0.544595269
1011	0.7584852264	0.5445669157
1012	0.7584804298	0.5445587899
1013	0.7584564467	0.5445272796
1014	0.7584612433	0.5445135287
1015	0.758490023	0.5444874201
1016	0.7585044129	0.5444396424
1017	0.7584996163	0.5443957195
1018	0.7584804298	0.5443609248
1019	0.7586339217	0.5443249981
1020	0.7586579048	0.5443095955
1021	0.7586339217	0.5442918094
1022	0.7586914812	0.5442629428
1023	0.7587106677	0.5442394927
1024	0.7587874137	0.5441963533
1025	0.7588353799	0.5441550174
1026	0.758859363	0.5441113523
1027	0.7588401765	0.5440810146
1028	0.7588018035	0.5440509621
1029	0.7587970069	0.5440332464
1030	0.7588161934	0.5439712202
1031	0.758859363	0.5439505101
1032	0.7588401765	0.5439268606
1033	0.7588641596	0.5439036273
1034	0.7588833461	0.5438555947
1035	0.7588497698	0.5438234942
1036	0.7588833461	0.5437827385
1037	0.7589648887	0.5437500659
1038	0.758936109	0.5437231463
1039	0.7589073292	0.5436924149
1040	0.758897736	0.5436639753
1041	0.7589696853	0.5436225323
1042	0.7589696853	0.5435621393
1043	0.758936109	0.543510598
1044	0.7589600921	0.5434861933
1045	0.7589648887	0.5434724638
1046	0.7590272448	0.5434538296
1047	0.7590320414	0.5434241969
1048	0.7589840752	0.5433969212
1049	0.7589936685	0.5433802003
1050	0.7590032617	0.54336436
1051	0.7590032617	0.5433589166
1052	0.7590464313	0.54333477
1053	0.7591279739	0.5433001725
1054	0.7591087874	0.5432817164
1055	0.7590943975	0.5432614834
1056	0.7591375672	0.5432377208
1057	0.7591279739	0.5432188685
1058	0.7591615503	0.5431860799
1059	0.7591999233	0.5431563939
1060	0.7591807368	0.5431378154
1061	0.75919033	0.5431083154
1062	0.7591951266	0.5430784904
1063	0.7592766692	0.5430367009
1064	0.7592574827	0.5430163793
1065	0.7593006523	0.542967935
1066	0.7592814658	0.5429481463
1067	0.7593630084	0.5429073628
1068	0.7593917882	0.5428685516
1069	0.7594397544	0.5428183969
1070	0.7593582118	0.5427947998
1071	0.7593773983	0.542766774
1072	0.7593678051	0.5427277932
1073	0.7593198388	0.5427136254
1074	0.7593390253	0.5426780283
1075	0.7593773983	0.5426392885
1076	0.7593678051	0.5426189644
1077	0.7594925173	0.5425852586
1078	0.7594637375	0.5425466585
1079	0.7594637375	0.5425274997
1080	0.7595165004	0.5425105278
1081	0.7595404835	0.5424892545
1082	0.7595404835	0.542451973
1083	0.7595404835	0.5424194347
1084	0.7596076362	0.5424033804
1085	0.7596172295	0.5423856456
1086	0.7596651957	0.5423319105
1087	0.7596603991	0.5423215066
1088	0.759636416	0.5422852261
1089	0.7596316193	0.5422565042
1090	0.7596316193	0.5422079762
1091	0.7596747889	0.5421860959
1092	0.759636416	0.5421668922
1093	0.7596412126	0.5421336238
1094	0.7596172295	0.5421170085
1095	0.7596076362	0.5420737334
1096	0.7595644666	0.5420229208
1097	0.7595548734	0.5419821547
1098	0.7596268227	0.541930457
1099	0.7596508058	0.541885401
1100	0.7597131619	0.5418404734
1101	0.7596843822	0.5418186951
1102	0.7596747889	0.5417847477
1103	0.7597131619	0.5417541257
1104	0.7596795856	0.5417366039
1105	0.7597179586	0.5417072284
1106	0.7597563315	0.5416805412
1107	0.759890637	0.5416306074
1108	0.7599386032	0.5415955103
1109	0.7599625863	0.5415846225
1110	0.7599817728	0.54152916
1111	0.7600009593	0.5415082764
1112	0.7600201458	0.5414672173
1113	0.7600297391	0.5414418115
1114	0.7601256715	0.5414187621
1115	0.760144858	0.5413900064
1116	0.7601688411	0.5413561688
1117	0.7601400614	0.5413324229
1118	0.7601880276	0.5412972976
1119	0.7601352648	0.5412539691
1120	0.7601352648	0.5412261975
1121	0.760183231	0.5412061472
1122	0.7601880276	0.5411693882
1123	0.7601928243	0.5411372577
1124	0.7602503837	0.5411092697
1125	0.7602407905	0.5410957638
1126	0.760259977	0.541068354
1127	0.7603127398	0.5410484454
1128	0.7602935533	0.5410140042
1129	0.7603175365	0.5409969083
1130	0.7602887567	0.5409636766
1131	0.7603367229	0.5409335605
1132	0.7603415196	0.5409064833
1133	0.7603271297	0.5408935634
1134	0.7603415196	0.5408692032
1135	0.7604038757	0.5408350542
1136	0.7604038757	0.5408179644
1137	0.7603894858	0.5407875259
1138	0.7604614351	0.5407686268
1139	0.7604326554	0.5407287535
1140	0.7604662318	0.5406828988
1141	0.7604422487	0.5406528211
1142	0.7604614351	0.5406187333
1143	0.7604902149	0.5405988631
1144	0.7604902149	0.5405909798
1145	0.7604854183	0.5405714197
1146	0.7604614351	0.5405324345
1147	0.7604518419	0.5405098795
1148	0.7605429777	0.5404802847
1149	0.7605861474	0.540448089
1150	0.7605477744	0.5404151113
1151	0.760552571	0.5403912055
1152	0.7605237913	0.5403585543
1153	0.7604998081	0.5403393819
1154	0.760514198	0.5403069349
1155	0.7604902149	0.540272635
1156	0.7605477744	0.5402569153
1157	0.7606101305	0.5402170481
1158	0.7606101305	0.5402029066
1159	0.7606053338	0.5401678384
1160	0.7606149271	0.5401531137
1161	0.7606676899	0.5401176235
1162	0.7606389102	0.5400899574
1163	0.7606053338	0.5400667606
1164	0.7606053338	0.5400389842
1165	0.7606533001	0.5399842423
1166	0.7606389102	0.5399596415
1167	0.7606197237	0.5399138909
1168	0.7607252494	0.5398761015
1169	0.7607396393	0.5398594948
1170	0.7607780123	0.5398137208
1171	0.7607732157	0.5397883714
1172	0.7607780123	0.539768364
1173	0.7607732157	0.539738481
1174	0.760768419	0.5397005594
1175	0.7608355718	0.5396728755
1176	0.7608547583	0.5396398353
1177	0.7608115886	0.5396183657
1178	0.7608019954	0.5395985767
1179	0.7608019954	0.539570853
1180	0.760845165	0.5395607322
1181	0.7608691481	0.5395399003
1182	0.7608883346	0.5395126059
1183	0.7609171144	0.5394802673
1184	0.7609554873	0.5394713204
1185	0.7609554873	0.5394466482
1186	0.7609075211	0.5394178066
1187	0.7609363008	0.5393974961
1188	0.7609027245	0.539362785
1189	0.7609075211	0.5393458864
1190	0.7609410975	0.5393206516
1191	0.7609506907	0.5392916039
1192	0.7610370299	0.5392831425
1193	0.7610130468	0.5392622063
1194	0.7610370299	0.5392342615
1195	0.7610801995	0.5392206968
1196	0.7610514198	0.539196957
1197	0.7610945894	0.5391725205
1198	0.7610658097	0.5391364561
1199	0.7611137759	0.5391090852
1200	0.7611569455	0.539100098
1201	0.7611905219	0.5390687375
1202	0.7612432847	0.5390467699
1203	0.7611521489	0.5390235168
1204	0.7611329624	0.5390026088
1205	0.7611953185	0.5389577776
1206	0.7611809286	0.5389306011
1207	0.7611665388	0.5388943046
1208	0.7612336915	0.5388749769
1209	0.761291251	0.5388348652
1210	0.7612768611	0.5388056097
1211	0.7612816577	0.538778703
1212	0.7612576746	0.5387539848
1213	0.7612288949	0.5387322897
1214	0.7612960476	0.5387032681
1215	0.7613344206	0.5386823512
1216	0.7614159632	0.5386284209
1217	0.7613536071	0.538578009
1218	0.7613871834	0.5385483942
1219	0.76139198	0.5385234867
1220	0.7613871834	0.5385016035
1221	0.7613967767	0.5384411417
1222	0.7614207598	0.538409478
1223	0.7614591328	0.538379337
1224	0.761430353	0.5383383935
1225	0.7614735226	0.5382932462
1226	0.7615118956	0.5382583987
1227	0.7615118956	0.5382249922
1228	0.7615118956	0.5381947928
1229	0.7615982348	0.5381488066
1230	0.7615790483	0.5381240395
1231	0.7616174213	0.53811128
1232	0.7616318112	0.5380842559
1233	0.7616078281	0.538034591
1234	0.7616126247	0.537976398
1235	0.7616701842	0.5379474756
1236	0.7616749808	0.5379253301
1237	0.7617085572	0.537903421
1238	0.7616797774	0.5378655881
1239	0.7617325403	0.5378301911
1240	0.76176132	0.5377985306
1241	0.7618140829	0.5377668892
1242	0.7618044896	0.5377421
1243	0.7618284728	0.5377165919
1244	0.7618428626	0.5377001748
1245	0.7618140829	0.5376717395
1246	0.7617709133	0.5376323968
1247	0.7617757099	0.5376043523
1248	0.7617948964	0.5375783669
1249	0.7617900998	0.5375619791
1250	0.7618620491	0.5375359882
1251	0.7618860322	0.5375014113
1252	0.7618908289	0.5374891898
1253	0.7618668457	0.5374813643
1254	0.7619196086	0.5374424889
1255	0.7619052187	0.53740729
1256	0.7619627782	0.5373725513
1257	0.7620059478	0.5373230037
1258	0.7619963546	0.5373026052
1259	0.7620011512	0.5372875857
1260	0.7620587107	0.5372502782
1261	0.7620347276	0.5372372337
1262	0.7620778972	0.5372021562
1263	0.7620970837	0.5371788008
1264	0.7620731005	0.5371494117
1265	0.7621210668	0.5371159236
1266	0.7621450499	0.5370656001
1267	0.7621786262	0.5370332436
1268	0.762207406	0.5370186129
1269	0.7622122026	0.5369991431
1270	0.7622217959	0.5369816389
1271	0.7621546431	0.5369614883
1272	0.762207406	0.5369232775
1273	0.7622026094	0.5369008585
1274	0.7621834229	0.5368664067
1275	0.7621498465	0.5368369524
1276	0.7621498465	0.5368136665
1277	0.7621882195	0.5368028292
1278	0.7622313891	0.5367260369
1279	0.7622745587	0.5366975748
1280	0.7622553722	0.5366748489
1281	0.7623273216	0.5366395889
1282	0.7623561013	0.5366210921
1283	0.7623752878	0.5365923605
1284	0.7624424405	0.5365670359
1285	0.7624184574	0.5365381601
1286	0.7623704912	0.536529083
1287	0.762384881	0.5364958033
1288	0.7623992709	0.5364604642
1289	0.7623656946	0.5364258938
1290	0.7623752878	0.5364009139
1291	0.7623656946	0.5363473741
1292	0.7624328473	0.5363354895
1293	0.7625047966	0.5363092234
1294	0.7625095932	0.536296127
1295	0.7625863392	0.5362467109
1296	0.7626247122	0.5362215724
1297	0.7626438987	0.5361866671
1298	0.762576746	0.5361535162
1299	0.7625671527	0.5361179111
1300	0.762538373	0.5361068505
1301	0.7625719493	0.5360686843
1302	0.7626247122	0.5360218489
1303	0.7626438987	0.5360119795
1304	0.7626822717	0.5359858957
1305	0.7626822717	0.5359574622
1306	0.7626870683	0.5359178415
1307	0.7626870683	0.5359016751
1308	0.7627302379	0.5358701416
1309	0.7628549501	0.5358489169
1310	0.7627830008	0.5358263971
1311	0.762792594	0.5358022454
1312	0.7628213738	0.5357676517
1313	0.762754221	0.5357377768
1314	0.7627877974	0.5357174032
1315	0.7627110514	0.535677158
1316	0.762754221	0.5356502405
1317	0.7628501535	0.5356164913
1318	0.7628117805	0.535589163
1319	0.7628261704	0.535568455
1320	0.7628357636	0.5355326871
1321	0.7628453569	0.5355198435
1322	0.7630180353	0.5354636809
1323	0.7630372218	0.5354288551
1324	0.7630516117	0.5353937146
1325	0.7630036454	0.5353755883
1326	0.7630516117	0.5353624181
1327	0.7630228319	0.5353238852
1328	0.7630372218	0.5353080057
1329	0.7630372218	0.5352657571
1330	0.7630228319	0.5352267374
1331	0.7630755948	0.5352040703
1332	0.7630516117	0.5351891124
1333	0.7631139678	0.5351612543
1334	0.7631043745	0.5351336965
1335	0.7631571374	0.5351075306
1336	0.7631427475	0.5350715425
1337	0.7632146969	0.5350388125
1338	0.763200307	0.5350176783
1339	0.7632722563	0.5349879741
1340	0.7632482732	0.5349708004
1341	0.7632146969	0.5349481699
1342	0.7631859171	0.5349119098
1343	0.7632674597	0.534868612
1344	0.763377782	0.5348250706
1345	0.763416155	0.5348127498
1346	0.7634209517	0.5347960339
1347	0.7634209517	0.5347624725
1348	0.7633921719	0.5346982976
1349	0.7634209517	0.5346886359
1350	0.7634689179	0.5346632739
1351	0.7634353415	0.5346276331
1352	0.7634113584	0.5346162546
1353	0.7634497314	0.5345844111
1354	0.7634641213	0.5345658232
1355	0.7634593246	0.5345095868
1356	0.7634113584	0.5344907843
1357	0.7635024942	0.5344525327
1358	0.7634593246	0.534425701
1359	0.7634785111	0.5344070932
1360	0.7634881044	0.534387676
1361	0.7635120875	0.5343724582
1362	0.763454528	0.534342027
1363	0.7634737145	0.534316608
1364	0.763492901	0.5342891789
1365	0.7635168841	0.5342574225
1366	0.7634881044	0.5342380843
1367	0.763531274	0.5341946689
1368	0.7635072909	0.5341709021
1369	0.7635264774	0.5341266051
1370	0.7635456639	0.5341031508
1371	0.7635024942	0.5340754125
1372	0.763569647	0.5340488592
1373	0.763569647	0.534018798
1374	0.7635792402	0.5339791857
1375	0.7635984267	0.5339670925
1376	0.7636224098	0.5339267814
1377	0.7636367997	0.5339135411
1378	0.7636176132	0.5338769885
1379	0.7636176132	0.5338465469
1380	0.7636415963	0.5338311049
1381	0.7636415963	0.5338023286
1382	0.7636415963	0.5337810715
1383	0.7636847659	0.5337574536
1384	0.7636991558	0.5337244233
1385	0.7637423254	0.5336916218
1386	0.7637759018	0.5336731122
1387	0.763823868	0.5336207416
1388	0.7639054106	0.5335765948
1389	0.7639102072	0.5335569854
1390	0.7638910207	0.533532325
1391	0.7639198005	0.533495079
1392	0.7638958173	0.5334427119
1393	0.763900614	0.5334299981
1394	0.763823868	0.5334052571
1395	0.7638334612	0.5333923089
1396	0.7638334612	0.5333525051
1397	0.763862241	0.5333132503
1398	0.7639198005	0.5332761686
1399	0.7639102072	0.5332573418
1400	0.7639629701	0.5332143642
1401	0.7640684958	0.5331662055
1402	0.7640972755	0.5331406075
1403	0.764193208	0.5330924607
1404	0.7642075979	0.5330759524
1405	0.7641884114	0.5330570231
1406	0.7642219877	0.5330279535
1407	0.7642267843	0.533016695
1408	0.7642028012	0.5329842501
1409	0.7642555641	0.5329472826
1410	0.7642603607	0.5329247132
1411	0.7642459708	0.5329121144
1412	0.7642651573	0.5328858567
1413	0.7642891404	0.5328588532
1414	0.7642555641	0.5328418565
1415	0.7642459708	0.5328102341
1416	0.7642411742	0.5327871081
1417	0.7642747506	0.5327718075
1418	0.7643658864	0.5327360107
1419	0.7643466999	0.5326838486
1420	0.7643658864	0.5326640274
1421	0.7643850729	0.5326052042
1422	0.7643802763	0.5325877207
1423	0.7644138526	0.5325621609
1424	0.7644282425	0.5325298921
1425	0.764447429	0.5325122913
1426	0.7644618189	0.5324861405
1427	0.764447429	0.5324728305
1428	0.764409056	0.5324583986
1429	0.7644570223	0.5324386537
1430	0.7645097851	0.5324139317
1431	0.7645193784	0.5323983453
1432	0.7644570223	0.5323527926
1433	0.7644762087	0.5323195847
1434	0.7644570223	0.5322996316
1435	0.7645049885	0.5322710099
1436	0.7645481581	0.5322553777
1437	0.7645193784	0.532216583
1438	0.764562548	0.5321898924
1439	0.7645673446	0.5321625965
1440	0.7645337682	0.5321303449
1441	0.7645865311	0.5321034454
1442	0.7645769378	0.5320625734
1443	0.764562548	0.5320392278
1444	0.7645817345	0.5320182161
1445	0.7645673446	0.5319885297
1446	0.7645529547	0.5319683704
1447	0.7645433615	0.5319413861
1448	0.7645817345	0.5318970425
1449	0.7646488872	0.5318795167
1450	0.7646392939	0.5318677474
1451	0.7646920568	0.5318439936
1452	0.7647208365	0.5318057149
1453	0.7647640061	0.5317751488
1454	0.7647927859	0.531741407
1455	0.764816769	0.5317262122
1456	0.7647879893	0.5316966039
1457	0.7648311589	0.5316553703
1458	0.7648647352	0.5316159989
1459	0.7648359555	0.5315808759
1460	0.7648023791	0.5315561973
1461	0.7648503454	0.5315361791
1462	0.7648407521	0.5314958014
1463	0.7648407521	0.5314760782
1464	0.7648455487	0.5314547685
1465	0.7648263622	0.5314249463
1466	0.764816769	0.5314097029
1467	0.7648263622	0.5313877196
1468	0.7648743285	0.5313630791
1469	0.7649510744	0.5313027737
1470	0.7649702609	0.5312817196
1471	0.7649798542	0.5312605562
1472	0.7649798542	0.5312461601
1473	0.7650566002	0.5312189057
1474	0.7650757866	0.5311817969
1475	0.7651045664	0.5311445231
1476	0.7651429394	0.5311246826
1477	0.7651717191	0.5310868675
1478	0.7651813124	0.5310610363
1479	0.7651333461	0.5310162734
1480	0.765147736	0.5310010737
1481	0.7651189563	0.5309728462
1482	0.7651333461	0.5309537907
1483	0.7651621259	0.5309163648
1484	0.7652148887	0.5308867197
1485	0.7651957022	0.5308602931
1486	0.7652292786	0.5308373107
1487	0.7652580583	0.530806507
1488	0.7652388718	0.5307608584
1489	0.7652820414	0.5307517868
1490	0.7652196853	0.5307400755
1491	0.7652820414	0.530709628
1492	0.7652724482	0.5306745521
1493	0.7652484651	0.5306522946
1494	0.7653252111	0.5306221291
1495	0.7653300077	0.5306088971
1496	0.7653971604	0.5305749034
1497	0.7653971604	0.5305462209
1498	0.7653779739	0.5305307326
1499	0.7653587874	0.5305032392
1500	0.765401957	0.5304803512
1501	0.7653683807	0.5304708873
1502	0.7653683807	0.5304479802
1503	0.7653539908	0.5304277675
1504	0.7654882962	0.530387527
1505	0.7654547199	0.5303448853
1506	0.76544033	0.5303174395
1507	0.7654595165	0.5303023496
1508	0.7654930929	0.5302901603
1509	0.7654211435	0.530269212
1510	0.7653923638	0.5302348402
1511	0.7654259401	0.5301925109
1512	0.7654115503	0.5301616072
1513	0.7655074827	0.530127399
1514	0.7655026861	0.5301198591
1515	0.7654595165	0.5301045183
1516	0.765517076	0.5300720032
1517	0.7655506523	0.5300607524
1518	0.7655410591	0.5300380912
1519	0.7655746355	0.5300208251
1520	0.7655794321	0.5299905473
1521	0.7655890253	0.5299670309
1522	0.7657137375	0.529949963
1523	0.7657089409	0.5299233662
1524	0.7656753645	0.5298961278
1525	0.7656897544	0.5298835246
1526	0.765694551	0.529860943
1527	0.765732924	0.5298273652
1528	0.7657856869	0.5298002466
1529	0.7657377206	0.5297612734
1530	0.7657952801	0.5297282548
1531	0.7657856869	0.5297139937
1532	0.7657952801	0.5296936972
1533	0.7657617038	0.5296812273
1534	0.7657808903	0.5296343859
1535	0.7658240599	0.5296226001
1536	0.7657808903	0.5295749459
1537	0.7658336531	0.5295464354
1538	0.7658624328	0.5295175815
1539	0.7658432464	0.5294811445
1540	0.7658624328	0.5294488281
1541	0.7659679586	0.5294159377
1542	0.7660303147	0.5293824317
1543	0.7660495012	0.5293468387
1544	0.7660878741	0.529316672
1545	0.7660974674	0.52928895
1546	0.7661166539	0.5292710799
1547	0.7661070606	0.5292467224
1548	0.7661118573	0.5292272484
1549	0.7661310437	0.529188332
1550	0.7661118573	0.5291658007
1551	0.7661358404	0.5291169905
1552	0.7661214505	0.5290812871
1553	0.7661886032	0.5290336018
1554	0.7662125863	0.5290177032
1555	0.7662845357	0.5289900215
1556	0.7662413661	0.5289646509
1557	0.7662365695	0.5289384233
1558	0.7662317728	0.528903939
1559	0.7663037222	0.528869784
1560	0.7662797391	0.5288610428
1561	0.7663804682	0.5288210684
1562	0.7664140445	0.5287979141
1563	0.7664380276	0.5287775674
1564	0.7663708749	0.5287484194
1565	0.7663420952	0.5287186497
1566	0.7663900614	0.5286937435
1567	0.7664572141	0.5286661934
1568	0.7664428243	0.5286260728
1569	0.7664859939	0.5286116937
1570	0.7664955871	0.5285889368
1571	0.7665291635	0.5285596646
1572	0.7665291635	0.5285221266
1573	0.7665867229	0.5284997537
1574	0.7665675365	0.5284578381
1575	0.7666346892	0.5284366627
1576	0.7666586723	0.5284023765
1577	0.7666970453	0.528381276
1578	0.7666586723	0.5283702117
1579	0.7666634689	0.5283347266
1580	0.7667114351	0.5283098313
1581	0.766725825	0.5282924824
1582	0.7667210284	0.5282470448
1583	0.7666922487	0.5282036417
1584	0.7666970453	0.5281885615
1585	0.7666442824	0.5281506395
1586	0.7666538757	0.5281411796
1587	0.7666442824	0.5281100757
1588	0.7666730622	0.5280952553
1589	0.7666970453	0.5280653034
1590	0.7667210284	0.5280379931
1591	0.7667785879	0.5280102586
1592	0.7667785879	0.5279849704
1593	0.7668169609	0.5279711572
1594	0.7668505372	0.5279504596
1595	0.7668265541	0.5279313755
1596	0.7667977744	0.527911965
1597	0.7668601305	0.5278525391
1598	0.7667977744	0.5278222648
1599	0.766802571	0.5277968103
1600	0.7668169609	0.5277863509
1601	0.7667689946	0.5277533372
1602	0.7667881811	0.5277464169
1603	0.7667498081	0.5277194691
1604	0.7667306216	0.5276903115
1605	0.7667162318	0.5276604288
1606	0.7667450115	0.5276353182
1607	0.7667785879	0.5275923743
1608	0.7668169609	0.5275756755
1609	0.7668265541	0.5275392386
1610	0.7668217575	0.527527669
1611	0.7668601305	0.5274961814
1612	0.7668361474	0.5274809045
1613	0.7668745203	0.5274662391
1614	0.7669944359	0.5274354323
1615	0.7669848427	0.5274050087
1616	0.7669992325	0.5273788903
1617	0.7670232157	0.5273643318
1618	0.7670711819	0.5273429123
1619	0.7670711819	0.5273268996
1620	0.7670519954	0.5273028319
1621	0.7670711819	0.5272761691
1622	0.7671095549	0.5272567767
1623	0.767056792	0.5272370286
1624	0.7670615886	0.5271982233
1625	0.7670376055	0.5271673098
1626	0.7670040292	0.5271505986
1627	0.7670615886	0.5271299132
1628	0.7670663853	0.5271146415
1629	0.767018419	0.5270780109
1630	0.7670471988	0.5270481624
1631	0.7670663853	0.5270364519
1632	0.7670424021	0.5270129284
1633	0.767056792	0.526994288
1634	0.7670855718	0.5269608019
1635	0.7671431312	0.5269299513
1636	0.7671527245	0.5268872345
1637	0.767210284	0.5268497282
1638	0.7672150806	0.5268216476
1639	0.7672294705	0.5267854811
1640	0.7672006907	0.5267527394
1641	0.7673014198	0.5266928659
1642	0.7672918266	0.5266438455
1643	0.7672678434	0.5266206868
1644	0.7673158097	0.5265954637
1645	0.7672630468	0.5265672813
1646	0.7672294705	0.5265276773
1647	0.7672630468	0.5265025468
1648	0.7672822333	0.5264765531
1649	0.7673397928	0.5264556882
1650	0.7674117421	0.5264297073
1651	0.7674453185	0.5264162086
1652	0.7674069455	0.5263564453
1653	0.7674740982	0.5263268038
1654	0.767502878	0.5263023037
1655	0.767541251	0.5262605137
1656	0.767541251	0.5262371408
1657	0.7675556408	0.526213003
1658	0.7675604375	0.5261794824
1659	0.7675508442	0.5261528556
1660	0.7675604375	0.5261394947
1661	0.7675988104	0.526105931
1662	0.7675844206	0.5260711763
1663	0.7675940138	0.5260488146
1664	0.76764198	0.5260298758
1665	0.7676899463	0.5259997972
1666	0.7677043361	0.5259784949
1667	0.7676659632	0.5259494632
1668	0.7676755564	0.5259248316
1669	0.7676995395	0.5259195841
1670	0.7676659632	0.5259022131
1671	0.7677283193	0.5258766983
1672	0.7677714889	0.5258367012
1673	0.7677858787	0.525798934
1674	0.7678386416	0.5257773992
1675	0.7678914045	0.5257432044
1676	0.7678242517	0.5257078372
1677	0.767872218	0.5256866587
1678	0.7678674213	0.5256604717
1679	0.7678962011	0.5256450081
1680	0.7679153876	0.5256287418
1681	0.7679057943	0.5256183441
1682	0.7679345741	0.525596621
1683	0.7679969302	0.5255556508
1684	0.7679681504	0.5255377841
1685	0.7680209133	0.5255144355
1686	0.7680592863	0.5254943901
1687	0.7679777437	0.5254658244
1688	0.7679633538	0.5254395241
1689	0.7679777437	0.5254221811
1690	0.7679585572	0.5253987984
1691	0.7680353031	0.5253615137
1692	0.7681072525	0.5253063287
1693	0.7680688795	0.5252731182
1694	0.7680832694	0.525242509
1695	0.7680736761	0.5252284152
1696	0.7680592863	0.5251941356
1697	0.768088066	0.525172629
1698	0.7681216424	0.5251407611
1699	0.7681216424	0.5251123801
1700	0.7681408289	0.5250760172
1701	0.7681600153	0.5250423689
1702	0.7682367613	0.5250129483
1703	0.7682703377	0.5249991786
1704	0.7682799309	0.5249679502
1705	0.7682415579	0.5249375358
1706	0.7682223715	0.5249149135
1707	0.7682367613	0.5248859979
1708	0.7682415579	0.524870029
1709	0.7681744052	0.5248539446
1710	0.7682559478	0.5248285976
1711	0.7682559478	0.5248049231
1712	0.7682607444	0.5247743428
1713	0.768303914	0.5247399094
1714	0.7683278972	0.5247048212
1715	0.7683326938	0.5246911095
1716	0.7684046431	0.5246677207
1717	0.7684238296	0.5246519524
